kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
nw-rodinia-3.6.sm_70.ptx 191 : 1248 6240 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 188 : 234 1170 0 156 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 187 : 234 4212 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 186 : 234 4446 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 185 : 234 2106 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 184 : 234 6084 0 156 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 183 : 234 2106 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 182 : 234 6084 0 156 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 181 : 234 2106 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 180 : 234 6084 0 156 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 179 : 234 5850 0 78 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 177 : 1248 5070 0 0 0 0 0 0 78 
nw-rodinia-3.6.sm_70.ptx 176 : 1248 7488 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 175 : 1248 6240 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 172 : 156 624 0 78 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 171 : 156 2808 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 170 : 156 2964 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 169 : 156 1404 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 168 : 156 3900 0 78 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 167 : 156 1404 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 166 : 156 3900 0 78 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 165 : 156 1404 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 164 : 156 3900 0 78 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 163 : 156 3900 0 78 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 161 : 1248 5460 0 0 0 0 0 0 78 
nw-rodinia-3.6.sm_70.ptx 160 : 1248 7488 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 159 : 1248 6240 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 156 : 78 312 0 78 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 155 : 78 1404 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 154 : 78 1482 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 153 : 78 702 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 152 : 78 1950 0 78 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 151 : 78 702 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 150 : 78 1950 0 78 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 149 : 78 702 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 148 : 78 1950 0 78 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 147 : 78 1950 0 78 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 145 : 1248 5850 0 0 0 0 0 0 78 
nw-rodinia-3.6.sm_70.ptx 144 : 1248 8736 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 143 : 1248 11232 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 142 : 1248 11232 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 141 : 1248 8736 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 140 : 1248 11232 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 139 : 1248 12480 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 138 : 1248 7488 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 137 : 1248 7488 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 136 : 1248 6240 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 135 : 1248 6240 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 134 : 1248 4992 0 78 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 133 : 1248 11232 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 132 : 1248 275040 768 0 0 234 78 0 0 
nw-rodinia-3.6.sm_70.ptx 131 : 1248 11232 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 130 : 1248 11232 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 129 : 1248 11232 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 128 : 1248 11232 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 127 : 1248 7488 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 126 : 1248 6240 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 125 : 1248 4992 0 78 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 124 : 1248 12480 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 123 : 1248 6240 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 122 : 1248 443776 35712 0 0 1248 78 0 0 
nw-rodinia-3.6.sm_70.ptx 121 : 1248 11232 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 120 : 1248 11232 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 119 : 1248 11232 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 118 : 1248 12480 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 117 : 1248 3744 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 72 : 1248 413552 5376 0 0 234 78 0 0 
nw-rodinia-3.6.sm_70.ptx 409 : 1170 22230 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 71 : 1248 11232 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 408 : 1170 10530 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 70 : 1248 7488 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 407 : 1170 37440 0 624 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 69 : 1248 7488 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 406 : 1170 10530 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 68 : 1248 4992 0 78 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 405 : 1170 37440 0 624 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 67 : 1248 11232 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 404 : 1170 10530 0 0 0 0 0 0 0 
